7165G_XY	7169C_XY	7176C_X	7178C_X	7179C_X	7181C_X	7184D_X	7188C_X	7194D_XXY	7196D_XXY	7199C_X	7200C_X	7201C_X	7204C_XXXY	7219C_XXY	7240D_XX	7241C_XY	7246D_XX	7247D_XX	7252C_XX	7253C_XX	7270D_X	7271C_XX	7272C_XX	7273C_XX	7274D_XX	7275D_XX	7276D_XY	7282C_X	7283C_XXY	7285C_X	7286C_X	7291C_X	7348C_XXY	7349C_XXY	7351C_XXY	7352C_XXY	7379C_XXXXY	7381C_XYYYY	7390C_XXY	7394C_XYY	7395C_XYY	7410C_XXY	7417C_XXX	7428C_XXY	7380C_X	7437C_XY	7383C_XX	7491C_XXX	7363C_X	7384C_XX	7378C_XY	7459C_XYY	7480C_XY	7456C_XY	7385C_XYY	7503C_XY	7450C_XXX	7448C_XY	7484C_XXY	7386C_XY	7429C_X	7434C_XXY	7438C_XX	7439C_XX	7441C_XXY	7454C_XXY	7455C_XXY	7458D_XXY	7463C_XXY	7464C_XXY	7482C_XXY	7487C_XX	7488C_XXY	7490C_XXY	7492C_XXY	7493C_XXY	7494C_XX	7500C_XXY	7504C_XXY	7507C_XY	7508C_XX	7509C_XX	7511C_XXY	7513C_XY	7516C_XXY	7517C_XY	7518C_X	7519C_XX	7538C_XXY	7539C_X	7554C_X	7555C_XXY	7607C_X	7608C_X	7613C_XXX	7623C_XYY	7168C_XX	7281C_X
THOC2	5584.66096297623	5002.56914821753	5495.67682361446	4049.44083447164	3791.20320316591	4147.42115894821	4444.6831565115	4055.60915163043	3610.94049097023	3857.19004819447	4536.66770577217	4455.63161759676	4267.2211542509	3786.76242389459	3916.97909109972	3259.24506399859	4552.21083108015	4393.41058235705	4510.53611769472	3855.34299969522	4035.16288378259	4782.11552642449	4272.20944945779	4996.49662032727	4243.7493920048	4293.20547180314	4397.17338463285	3843.95059228352	5710.90709551586	5087.23263693812	5674.33989746065	5161.71387921087	6051.79087715609	3769.3141628403	3478.45015204149	3779.35997127036	4079.24829434446	4234.6569351949	3416.46791254165	4769.47442891587	4165.39000175927	4087.42521174277	4069.26592404351	4555.3208011168	3738.85884521511	4756.63865172174	5153.62934612439	4286.56676601286	3953.1005689222	3293.41602811242	4494.92786853782	4121.06830505129	4744.5843875154	4750.23748394981	5296.142490282	4420.53191851654	4827.20758178604	4940.48030949806	4518.88058532544	4573.28178070846	4266.64441859672	4454.82922627779	3827.77750888924	4058.78224227257	4188.3551024803	4195.67267429735	3863.32277092733	4120.23643825444	4552.37607350391	4284.72221632058	3917.33913152982	3439.75742811226	3879.79735859959	4287.48095970625	3508.41892471598	4602.10095623751	3738.57158260195	4916.49921900788	3830.25921689642	3493.0275781405	4827.70897102736	4698.48380037551	3759.94790112358	3847.60573201057	5217.11465240679	4384.46109993067	4555.88781437953	4187.85340014764	4173.96901484919	3901.07375202842	4852.35301558231	4075.05517982279	4248.08314481457	4861.99631252306	4701.07497107071	3846.82854906182	4124.56475079085	4902.64178369369	4920.01610561984
TIMM17B	603.25897976897	510.985515785187	699.476897243016	1031.58847139296	827.913205871426	1155.51720743687	1102.93484251135	864.425803550888	788.222835647711	947.66453642854	947.487512309412	904.427904897489	730.842826657979	887.356202074426	943.653543162029	878.649353347731	716.70060579168	926.197192056695	948.551836214332	879.672401918584	818.934856877499	739.340485429716	791.306611966427	564.475293879118	922.733384454873	914.856364116759	986.742502024743	1115.9283558144	595.761786519914	531.798379993389	758.918149106855	712.555323238516	799.808579447641	829.078439929768	768.644864434779	633.910123097018	818.410723684243	739.705599470605	802.848051566415	685.426448368624	728.170772479509	813.690537411099	657.118149523239	583.204548260672	789.687304314515	638.768999863164	627.756424115665	579.690083154395	805.67980808002	1046.02569380478	635.972476033323	615.383925527886	605.129266790181	716.467145380148	732.019579852401	591.855879117561	635.230710097917	700.760884778129	977.197266218523	781.794170372479	664.922338308988	951.895103144777	984.719218095669	1063.7533159657	1153.09715841053	803.267831554668	658.536770968567	530.040669951414	429.404390354302	636.410248667055	720.286515908669	969.37106380192	1016.28388551236	808.555011153405	1146.64839864447	851.817837114462	961.056489027194	889.964094630716	1017.71986555755	1071.78171386805	721.119049951973	939.952555548575	1414.91072099258	1136.84102059691	739.143344436801	907.302066345469	929.768283064989	1001.87806446393	1144.39115763721	926.362741062545	986.484001833327	1094.20654744575	844.326070529389	875.09473029323	926.28281525159	908.048913024541	797.060373116208	709.221586570918	705.058510578897
TIMM8A	443.600786225496	424.114150837939	620.235487554765	444.225198124124	221.92263719244	402.087265701461	313.62662615939	276.011356506368	324.178548551514	356.664150912065	281.411786925171	309.440149523738	328.327277498869	444.040168440491	402.505130496611	379.912451217233	370.827230452766	350.469267481759	316.802091398161	283.866050710726	420.871427971065	331.94965957044	299.035871576014	482.067428659684	365.83681136181	308.176427153531	320.745477613352	670.040524078968	282.765110023872	271.693176044133	395.343936862453	341.204682180995	614.907993724329	405.129732575778	373.187853998552	340.714325676882	528.610799955915	213.765765056608	529.78181584643	497.83622047565	416.94038539308	415.8156457433	379.665570893899	467.047789488207	408.629921707277	565.556179947656	453.65941060572	475.894224493926	577.454827671815	426.503681874116	666.694869280095	515.991429261418	364.939338127547	856.514920070379	499.735965043971	406.544139433315	372.055770098106	397.069753078551	487.88845359674	512.813056435571	336.449757873316	457.869271269219	385.57809807773	352.582388092313	402.878859329268	383.258322119167	455.325710759486	297.533158023109	279.641497279281	258.97701764469	237.590078269989	336.652126552816	326.862044658001	303.857061995184	311.536087177651	353.8523763334	368.77180675056	414.340948470234	267.872794751784	338.283315544048	301.364878910171	317.111744683813	505.703984233326	342.474785920934	416.654147356053	509.986824225907	343.564455331124	483.415544397309	383.859114868415	502.964790989416	330.288650302086	416.233054943805	447.518746777993	435.58573050724	467.490990204333	464.097312729971	301.376942107806	305.556030549213	332.607423903747
TIMP1	38853.4036990493	29405.3867902757	58294.4792463302	17838.3495138374	34458.1016785869	28256.7088140957	32968.4500835291	40518.6504024939	57453.4377538673	44655.1554696243	22029.8290948269	50659.6727931919	19387.3347167309	26747.2941651499	39339.3433251155	21419.4127286534	29015.0013589932	47268.5693885123	51958.7141033777	57127.2465858269	55556.7936411702	45119.7139476406	44640.7007022522	27231.4712382808	68735.1891269168	43248.815978151	37579.4295133315	14758.8013629829	19218.0138910917	38293.3260246486	33515.9708021993	31265.8523663378	16419.5274482008	35530.9915376051	46854.4356482004	46464.8829349048	38861.6375510715	80410.7510697484	53672.7716125275	17735.8953718497	44381.5353778852	35204.2218690185	34011.4483769051	28479.2506954778	50354.5235380804	37085.71139556	27884.459813551	48770.3558933103	35000.9790875321	76520.5456336517	51781.2837618215	60818.1090369566	58636.71997066	53231.1029061323	23237.0070702574	51062.3709532936	36973.9736647833	38677.3917363448	27972.056699888	22888.0035085771	51322.9266691254	31540.9015414087	48325.4898877969	33902.5360804663	30626.7896063789	54141.3573772363	28328.9236589697	37863.2561688746	32259.7331249822	21536.1834990824	30247.6757670686	30370.2208560528	56995.0775575106	45831.9652325459	55596.5612516113	53235.5642147429	46093.0876399939	33807.2035937092	50878.1454672419	72793.0287130492	60609.9227495924	62243.9666350705	98378.9418762687	29505.7650858936	27279.8448406929	29635.3481619682	29407.2984741233	27441.0047178133	40231.9266509421	24738.3444598434	17812.5086329333	14932.5614853993	11714.7779071569	33935.3335028476	18127.607528267	30983.7922408657	38047.2457982727	43819.5661163518	43662.6163167076
TMEM164	865.681918480642	882.510959357923	856.185225679696	1006.84659506371	1005.06128269006	992.471012445676	1032.61395403077	979.444502598001	978.261729051837	1079.79132097739	1233.92021604725	1106.10962686214	1093.38590925068	1317.07603641921	1092.8791046102	1128.30350748457	1011.34785843358	918.981622331784	933.816675673425	666.557005533168	1054.02477224654	1177.6556421213	1081.33563280732	1000.46102961822	1116.83061736613	1219.89688299567	1151.46993464351	1137.74978856244	1030.14182522349	914.340498787268	962.995178521186	1115.47462262133	1052.4622951538	1158.12512116452	1217.68027297064	1167.66836728993	1283.1870295983	922.243509003901	1027.49918831116	1396.54414496865	1019.90103216815	1160.11804046388	1331.46601213285	1150.45313834826	1154.58278410165	1053.06298902423	1056.60855434732	828.009001333293	1003.19046728461	1164.14550878129	833.713338024893	731.747085841564	1205.8725278359	970.363409369025	1073.49184215211	925.76322395945	966.331648581087	1209.6304882042	1092.42970598157	1103.48578834262	678.770151474362	1389.42922314446	1538.69966215867	1599.21987172775	1702.43143301939	1735.98361373981	2163.71415550515	2114.37466451454	1546.21562855024	1411.72275609339	1559.55868649106	1750.38903020388	1708.80741646055	1492.42699712377	1781.42200379705	1455.8407640243	1445.05394149311	1504.09734031582	1624.28429656298	1558.56173497885	1411.70685403499	1712.61847340586	1860.67447359369	1920.83874078358	1515.46651703753	1567.39870531148	1653.98677787704	1340.06274900047	1607.91704438134	1494.07085720938	1717.73923766316	1807.62900020212	1610.87469815155	1633.31378383031	1428.66079258703	1672.09479656862	1687.57906978423	1022.67162090913	1173.45828687524
TMEM185A	995.953552497259	907.067829699404	1238.663724837	1055.14129993699	1375.551045171	1063.34612755573	1092.36080484194	1346.62289553828	1299.07796237782	1190.49021105021	1109.63244386148	1114.93094059899	1168.70081813464	866.029059292341	1192.33755838706	1455.22862129918	1343.23656289801	1074.98325385448	1155.03790164176	1310.58198504857	1047.45770633574	1076.71009298047	1257.91908526053	1005.71823757427	1137.19188499615	1223.64162240154	1269.56864925452	923.687068379736	1015.70011514484	1198.73082417407	989.321456753714	1036.65718429681	706.707909301524	1096.30126318889	1365.89077375456	1318.65727015389	1118.05508396964	1316.76772064934	1183.58728439815	982.06301940549	1160.53488038691	1063.08778147992	1181.57088755493	984.181885967833	1136.32919193766	1055.77202154676	1146.88970874422	1126.13348528948	1137.53075916487	1316.11156843769	1037.58302150135	1328.09122886429	1047.01658827148	868.637784407211	1109.92701220312	1102.13222499526	1042.60883718022	1018.86822237497	861.484459765568	971.643216767683	1060.12041084923	1099.67111728434	1079.58034976377	1085.13073740519	1216.51975505875	1305.81444305522	1405.2741786892	1345.70699951431	1651.56509230131	1441.77288477673	1396.17611101093	1175.77705351916	1334.04460206958	1147.0591827437	1238.65635718028	1209.55611484921	1126.82046508324	1076.19149918937	1181.2361661049	1395.30732902113	1455.2977829106	1404.66220882092	1015.26322405914	1091.30989325805	998.100463179765	1049.05968940676	1011.64998290554	1317.63362682563	1284.801609811	1325.96638694085	1120.84738107233	1203.03048744553	1203.43476566871	1064.46712788502	1061.62570207651	1230.98162438562	1463.74810867971	1236.79850267799	1284.13714109514
TMEM187	182.995396042678	162.276360316525	173.413458359065	303.303799147128	246.110686197317	270.688621616363	260.090789648506	346.466311776263	345.072533286486	350.530153502857	284.147126002442	265.217870310758	263.701766722929	291.995641363507	335.065448746615	462.233280387483	330.137815679891	355.020227480847	350.231889720191	401.057836555315	320.997184513948	194.215526103946	407.693508896066	245.361659722918	356.244894557856	262.518498018666	389.938074854251	124.815125699845	296.120476841759	301.019961720818	229.634900354457	275.723464776923	159.813259969747	306.130471910047	431.733913521728	466.397518404588	283.895991420625	540.368297291016	112.156311533764	195.926793028937	182.050046324921	169.01120885848	357.873574056492	230.072941376224	262.65822543876	166.885521976201	155.823507078448	300.777478890296	309.330807144348	338.086620750148	317.76561412617	346.892755110303	321.213238091958	164.322035401633	218.439103423671	198.728170158402	234.937791727351	286.272971685496	151.160627978454	308.411908579954	286.183282271607	213.650064840116	320.638564368503	270.38631426451	237.837574418926	155.427424459494	205.049914672639	187.189892970177	178.241643960033	286.747948685081	360.011731051692	386.138008083296	302.151792947541	288.48520111207	337.341513921911	278.716388110797	354.191892028893	363.17980426157	303.444861307255	217.597750475382	121.665445112003	96.7733965686841	137.695828269715	321.834389246895	107.362895506861	210.936937755291	155.435343257195	216.030431267552	162.901724658106	204.36551292265	238.982456240667	260.536530423282	196.741386037689	221.620336235005	170.686320201292	179.618604851745	265.745340370726	276.468128817132	195.243026641397
TMEM47	20279.5040683897	13547.3650265307	15738.6013359645	12538.5626635733	11559.9657840475	16965.6495335395	14104.7037449583	18189.8666604334	19418.0913002784	18060.4033583419	15333.9815496478	12401.9743831461	12332.6080547018	6508.92613127728	15196.2013749214	9100.31019983719	12037.670075508	14941.0792457282	16272.7316323075	17138.9372848215	15517.0545785184	18782.382268302	31965.026099451	13017.5310544447	21893.6833925404	15114.1978308043	10433.9622436742	6416.93176730986	10894.8471177946	11318.4062862997	14171.0352456413	16469.5340042487	9283.45199085922	15886.3597748943	46846.0346260569	36836.392623134	21649.750481481	33178.0718688905	13760.5027408805	10829.0102159232	24491.4833240615	15409.8756496738	25072.1161772692	12894.2792942294	15951.2773473951	30593.3337123462	12137.9631231533	34788.6073279744	15009.6660774294	4976.81571284703	17046.5645219684	55725.5886543579	20862.1929859216	10817.9834960158	11350.3703153648	29765.8427951007	14096.2169556404	7882.48303278547	6113.77555381894	9166.31090200712	14206.7147616477	16309.5241829357	13650.3404154023	9977.5845017037	14068.609374145	19877.8190741238	11695.012475357	15693.8476475639	18138.9564694671	17352.8581668974	15067.535638708	12408.9452970306	18051.5477734384	17428.5233782294	12060.5449317862	14820.5600790231	13295.0968736625	16220.3649927819	14715.5426076258	15954.7893738469	14479.0288347327	15557.0845543152	13004.6087322839	8268.53715202513	12065.1230631996	14352.4120912684	16204.9074750685	10416.5020648272	9973.90154697309	15892.7787276003	16614.3049167284	14901.0214492752	12682.9562934159	20977.0969003263	14083.5442468152	18592.2089678791	16044.9522891784	25532.3380593503	20836.4973137966
TMLHE	855.83919970993	1062.20669282953	729.66210829715	894.145936716683	788.875271239729	805.93108886766	694.347502986807	647.283215395785	753.605696111011	750.994760898593	716.005141873601	716.564632625311	660.451795871638	684.261719547488	815.701104910914	793.158482700784	846.804147806115	685.015704539436	656.296227687192	746.128851402955	730.831487721247	810.389093886172	776.689383594185	976.010324287827	868.923507857229	670.845820161956	683.876005801427	668.098963542279	826.506288647754	1063.30289724917	845.503889328895	820.214052853512	879.299898098838	827.36800296667	918.193539040061	994.988956733763	871.875847147272	1028.15621947171	1007.3608865741	843.886257132387	885.434059498688	981.4167415813	976.483046780277	871.057203417477	987.850210988993	963.350039563868	846.458646770671	838.901046848514	898.607951426341	854.940430826406	1109.34748310429	1071.49108158021	983.512852581906	839.831908921277	832.918294708858	920.545286634043	1047.8254077119	974.924247989879	1081.98300600057	1059.65951548337	932.446668407712	779.548324556435	983.412404786262	647.560481735584	933.484739943779	1001.22883637526	1170.482515994	1099.33516492845	978.251926437878	830.691214258773	1013.71729662301	775.183045378296	898.857053698096	845.967861997943	955.040029711774	769.095926143585	922.848646973724	901.714835352341	1126.66398734736	946.706725992372	1070.06181296916	1092.53149160142	905.143479881727	998.523528906267	713.922803084474	823.648299968525	929.238236165317	771.362147011123	1075.54495712614	956.5054573078	810.204378360807	1118.75190932946	914.458739898439	1061.37639952619	779.459091258022	1178.92200751439	935.607051526232	1036.8731971333	787.831481436102
TMSB15A	100.210935004422	138.230937800612	128.625951406271	229.328888904732	13.4507233518314	301.178481187007	225.842575571572	89.3381085242246	77.7645027434516	177.827205777309	206.170946239548	189.195870537502	22.0074594485614	209.689140877773	114.786304650978	91.4823078863295	13.5217984730192	123.79336668339	156.24657795166	46.0650694392256	133.181269964082	141.547595686207	94.4108956336673	131.933958523507	94.4769272983613	105.479808677768	105.853069287854	36.8053953518714	166.510935490086	83.7154387289847	59.8941648735997	111.168786824265	207.845031310841	117.07869356718	166.308636900305	35.2890422379064	397.048211384513	25.0472643027448	95.5498685959155	78.6175253470226	122.608352802209	122.804846400878	122.158782682469	165.712806360515	141.969930243694	197.986797727101	111.565074350139	26.6385815133716	261.634751830405	162.941927831021	60.1219992748336	18.7634166703423	72.05738012492	184.223247596689	140.8506999201	38.9963138957703	120.090995485723	126.372767577272	185.330503046708	78.5622332039982	59.1404627755879	168.376991644389	48.961344952175	118.410350950317	88.9335306997751	129.392621183604	119.787075246212	118.56574651809	2.47321519102004	8.51903959049673	17.3186549000462	130.178910668852	38.1167620225058	66.9017924300739	99.0807169110003	102.538401646345	124.002810895581	140.321986551292	97.3351443930387	85.2554090983978	46.4814336463849	52.759192755761	155.715403324947	241.511906561397	108.851537464167	166.940939049575	172.017819960617	194.918751224581	89.8057206169321	111.519060399837	279.203765035324	150.331761133125	209.223885576025	266.425594829484	237.077408800653	168.232053516317	60.2475967940323	22.118236555741	63.014301763474
TMSB15B	195.802099787391	168.361772112831	171.473760749394	111.617171853049	96.2603082186648	163.163886669131	225.322542164441	125.701006122617	164.907871485864	195.082203606664	173.013583699186	142.326239687642	95.1812261900799	262.148795685073	185.968293050246	159.035189987337	135.099436963646	163.867855243341	164.134406938821	108.494795122145	203.381760871317	188.064589005868	199.441107714128	203.036362134935	177.644010064488	177.801023947748	162.665795076198	170.507475350638	130.006124395323	147.193390138394	104.840517760452	154.096744298841	163.374534435628	215.702692454654	252.335404100036	150.551862898686	339.718535668049	89.4112931276299	389.741536198193	211.479180386492	207.234180659403	179.448147861922	261.395251515134	342.331715157217	271.105061904752	197.766069701459	127.960551492452	128.485008431796	299.036711196377	116.918411631436	229.150057757302	71.9835136223518	164.296344751194	189.594440737685	242.548135719193	149.043798156827	137.396033065874	190.890929625584	197.623750589644	184.032465768528	86.8748924472775	96.5308435077139	145.7111966762	140.036265048505	169.803153001459	246.683454819294	191.595852477886	146.9812766512	90.7824096619294	84.7002332308293	64.7062017509555	223.107151637322	140.825322896544	157.311392479743	106.460981367423	119.557028811806	151.311137099757	154.563417247366	121.450787952699	100.839437299253	119.570336592881	114.500084324545	135.547110040726	172.090975323197	107.991796719572	180.939554461952	125.598951772578	127.732789704329	151.903650558059	154.757266089702	158.441779058729	117.991831504504	193.68562835829	214.730391245404	139.754291347162	141.972511193422	118.439419710049	107.213549953217	76.5508955486343
TMSB4X	67280.2028522087	87478.4239901015	55848.925849019	110954.55588135	65937.2405628325	141428.619835804	61106.6594245279	92564.7255269539	110619.400447069	102297.769967178	124625.146584325	123196.376309186	120336.959553627	114245.340538913	138023.770753591	178977.13041665	82078.9466787827	85891.7232740226	88350.3480502252	91094.0468391812	110834.981452967	79952.9749466076	96057.6162084129	102707.041040067	99274.0577573698	106782.082656421	106847.833222951	73366.9712817728	100933.050188825	62820.1521925621	63136.6169779621	94057.6369879521	78134.7016782128	117873.548729233	139269.792407433	127996.555846783	139385.748887028	117246.250206879	106887.265875043	94127.0486554686	119494.261746499	104956.903660313	130985.561759138	107099.286777685	146257.88258251	138607.029942434	138049.476714435	96835.8109601942	129166.41085419	143601.185167194	90617.5557198559	118418.135901349	97391.2416266701	80503.4162884883	113816.008217068	77453.8302555979	78163.0945642147	100438.251999013	102337.803033887	90641.2832986831	71260.0633473746	84418.91781806	100221.845190166	86408.9136197244	127978.991570619	100180.951690499	114295.721896598	122817.176302159	97005.2085597508	75237.980249391	91139.3820077671	97487.1342586268	83844.7150969112	71941.7755160079	124821.287093829	98800.1725888704	102382.273307861	117837.330898527	100005.069573381	114923.408657199	72451.7771589959	78199.4555477879	81615.585552238	86185.7443907345	97795.0739226891	123711.766276068	119133.048313543	115925.440449545	113823.60599873	91585.2586484607	105845.353277434	96651.2922794703	116948.186710211	99395.1575242078	98774.0378236744	125216.09997439	111294.15855126	84643.4863604129	66782.408631334
TRAPPC2	409.988405920738	254.521612365988	370.481461267589	408.489009100798	490.962742617244	343.211435284361	408.68110765883	500.225056818772	550.953628033191	399.343021474767	393.69343602255	337.897437057792	444.624664261068	620.015790861462	845.789601923656	564.188147172246	502.217239096644	628.426901206845	726.340234384107	541.126888773315	627.069102237473	331.167717794999	560.963615885272	460.145751144287	500.552899934688	437.877766183407	490.810299454088	300.959726946145	426.589963421976	616.402736185304	470.105459572142	348.121270520818	443.656803898877	453.996938943953	459.420217442946	770.070165643317	453.485861809454	1045.58282376246	251.794473812636	554.195079802724	411.867408998762	336.658578813543	389.638556747881	616.559155860142	482.934697364065	559.258444203702	448.763224202789	753.278432632646	409.157670852264	609.769781964962	767.077640623732	448.122990945977	487.895740972901	524.3718450948	403.672592506373	341.649778404675	486.372917548192	493.839739122068	308.515918002716	484.296886175352	575.364100724294	656.728859563694	349.448851161192	424.907649588089	499.924227363781	444.581524358185	473.275872039751	623.955299015275	830.620933219981	589.009973297189	616.143635733375	367.555070844833	484.523178188021	393.466026047363	534.321121674635	572.740566531953	398.341408671398	369.305828693491	468.782988610515	829.353627651634	561.394927339616	645.268442473603	519.985828704884	515.315812592708	433.041637775283	467.289382701473	410.28412993801	245.580193473325	572.370979495103	452.920546248308	351.395555419819	384.660884282326	363.214455807951	269.661141252871	401.029677992371	391.37548292427	465.888845916349	1020.67976151379	452.128055031427
TREX2	130.903031161056	95.3937123484519	135.374161083431	136.684142945648	325.88324000117	158.608256291585	235.967158216911	193.825160553541	191.252258901818	233.603601930232	145.163661724755	141.634103786092	161.988611193838	253.699135330153	177.380448518432	286.69665258282	263.587289783321	198.793016807875	164.053081542576	224.113366871599	172.201734774876	97.5580420895888	164.69426690252	120.587923537267	156.692582731178	156.736051741919	171.175585274894	214.736946336541	143.042860515199	123.151719881362	89.2438955787907	135.924010600558	145.905950926895	194.10178978181	108.229131090443	65.8982961925403	157.930037998211	95.3812051139552	165.297184211744	124.905474258178	145.692413746779	102.228869253687	105.472983419682	153.033102289313	128.787140464761	86.1790020992171	132.351891758642	97.6134063472599	188.059546129213	122.533680589772	91.9761808532414	85.8816669018102	81.9302335909623	116.990554310114	120.161002466094	56.2804301426284	111.780616790649	129.634646877783	206.739981645044	167.604992802941	138.533684635731	95.3261863091236	143.901833164529	223.140656093663	188.62082324699	125.357205944607	143.034271127412	54.73983994223	58.651223960338	62.9872254964762	41.7121134972892	170.074168353445	130.184335125236	126.971182324916	163.564368771148	141.724763395842	142.769982545831	165.016164848539	137.406792045982	79.514823962597	105.688686315069	90.57407593806	185.773874363135	151.288351677561	101.1300894034	156.568425392777	141.518316707142	98.1214583371546	124.107466378983	138.742002669925	142.748273438204	209.009480065204	192.565490236454	135.049168159513	204.774593429598	156.493027340383	109.16008102993	78.7593386370887	81.0739568037943
TRMT2B	850.309221782654	836.315316576449	1162.08357333772	674.966486534623	358.587260996089	673.292565142214	547.769075750998	589.238420690344	621.855623494485	712.793856535568	547.712235216145	609.307785876252	388.626279063174	755.270818659673	602.332874562969	522.136547440706	404.608594097052	653.483759513976	578.362281545161	555.172873427799	711.503530090615	629.788289561467	641.363003054487	701.841407947908	629.817959680855	557.749316925139	619.193663046318	965.005730863783	616.22895840901	524.354322575524	550.563124610722	602.712709324807	781.806473539072	746.074649405668	841.282800674202	619.90871219833	1062.33564066236	687.75970703258	1156.25421713578	688.164539539816	592.506848346078	621.377976186131	650.310820886566	712.602146021343	762.543285576948	1058.10640911323	663.052051430988	874.527401446391	737.132626967215	835.052473568084	1410.56562769693	987.613233375659	635.418581934858	974.183705053158	727.943503817772	919.370830222674	555.091600395338	640.950222998132	735.140515033947	863.973832710296	933.499491666503	657.5702824095	851.986003033868	748.969692845208	960.947086883495	944.662492075189	1004.68500141599	952.626431845077	605.350189180559	551.972756033952	528.775013827415	731.713704813735	872.304144194043	839.867690257073	987.093672208175	863.792150289892	988.631745275756	1064.72439546366	780.964086921185	733.486369640247	649.929830268154	744.325051782475	1241.27832328721	912.867026026184	667.718865712656	985.725603771842	685.891195951594	1006.10055642286	698.021591640552	1135.94606003361	829.457770051393	847.898853573745	1115.54580946022	1072.73915378808	980.832841987785	871.177591063	691.895692797659	659.928187286493	782.990312154527
TRO	726.230632594986	865.555911001615	375.027231610761	843.063106074909	2248.94420891003	1573.13672658504	1323.9240980642	1285.8012535531	928.108099532054	880.457616284004	1331.3027651551	1123.04843553521	1560.54353956448	489.067499998533	628.531845403331	1722.24557736871	1534.67907122871	1230.04767616204	1324.91653592325	1418.34602584893	656.285564199189	1075.7142135774	899.70261546749	746.164918713646	1051.9743960188	852.096917521226	1078.1586567164	242.549451139161	1595.3522127038	1008.27346443018	1098.97577835807	976.217239259491	560.116341938894	692.603729268306	394.552004013254	592.972758153441	239.317622469326	243.142250003175	190.370793057282	565.186728780045	586.604770826977	878.720195308024	741.125581858284	686.900712644655	560.406631261675	611.121208683771	752.259670532179	806.909436456579	372.204356279116	832.410733520152	355.148651361817	432.932641929819	1104.23297700431	554.504371885189	901.955483555732	1023.04413424238	784.896847217721	813.858200142406	569.772571776742	273.056658295648	322.870991540318	986.394565495008	558.35032868085	854.467988971883	633.039260608057	477.087822167539	565.04447687428	878.696729500161	1046.87380073607	903.168455381744	958.075717504446	504.520758025314	552.893153912874	732.071534760349	514.996104847185	626.638888575721	751.862225702457	369.474277101307	547.943652501188	547.252681630168	996.814083338302	954.042589977391	532.502983793649	678.792593462335	722.47879769652	335.876928649385	687.107086031729	816.417323733723	617.982064274319	505.202257056118	1043.26086226878	750.108018162928	263.996815124673	1027.80990099134	692.529264183658	439.910718459283	1037.81927222951	683.785112805015	1402.80652386432
TSC22D3	1591.32463572905	1565.35003168283	1240.56862798411	2123.3534226203	2154.97238777179	1126.6543371933	2920.85995105195	2757.17593982788	1704.37180915802	1459.7324429538	2346.9599993812	1881.0375012821	2385.04298188968	600.541779068506	1262.51879259785	2892.98158717335	1714.69156555059	1952.70208379411	2396.61160683375	1858.51655398803	1705.71691102777	1554.8709497808	2074.23594402649	1885.38279521186	2118.86105128043	1227.52153399684	1690.80043265656	627.810462780507	1194.2868079791	1123.09707352194	926.707973998933	2120.81597066448	868.115535758244	1886.5324219273	1172.50260935341	1855.36527629678	658.973595709949	2585.87915161033	864.726247435294	1314.73809260448	2670.13853276861	2622.89272583779	1989.98733280064	998.718680874662	2225.54779446606	1341.7525903658	1893.80314145483	2713.19783026629	1234.65831659533	5039.03497276036	1238.35715600416	3140.66454042718	2097.54317336132	3316.46285048536	1947.68773510648	2584.10969020749	2579.82554976838	1594.9101001555	1092.48206433378	702.75818560087	2528.16506118328	2027.99705090116	1339.26431765325	1367.03032704025	1239.1045314713	1037.46076548498	1357.50722497326	2137.82087926598	2419.31286583864	1929.91627889614	1332.53987754276	1341.61186127135	1726.19440227372	1405.71700591855	1254.21601004252	788.833624482913	1171.52577549543	857.407428935706	1701.85314166329	2229.47104223797	2269.14635397179	3193.491942751	2706.16674843241	533.546632856305	1132.99575959878	725.520445055982	1323.31092524315	1358.46218562163	1116.72925707091	1351.66853798188	825.015525359463	1068.56293060344	569.548770159072	806.009357464155	1222.71398960172	811.329657334002	1175.19839063195	1875.02660607757	1681.71809954897
